text,predicted_intent,confidence,routing_decision
do you know why my card payment did not work?,25,0.6244382925609774,template_handler
i need my card as quick as possible,12,0.9701536709975255,template_handler
how do i use the disposable cards?,37,0.5331120044897556,rag_pipeline
how do you fix my card payment?,25,0.33291784323483514,rag_pipeline
do you limit my top offs?,60,0.5725849858284007,template_handler
anytime i ve made an atm withdrawal before it has always been free. i now say that i have been charged for my most recent atm withdrawal. what s going on here?,19,0.8082546471058132,template_handler
what is the highest amount of top ups i m allowed?,60,0.912722391998408,template_handler
do you offer additional currency options?,54,0.37771725564256925,rag_pipeline
my wallet is empty even though i topped it up an hour ago.,47,0.770727301002851,template_handler
i don t understand the money transfer process.,65,0.25623772879724677,llm_escalation
i need to cancel a payment. something i purchased a while ago still has not arrived and i m not going to pay them if they won t send me what i purchased.,52,0.5175130300949142,rag_pipeline
there is a suspicious cash withdraw on the account.,20,0.7226957953915004,template_handler
my credit card transaction was declined for a loan payment. can you tell me why?,25,0.4155385143694521,rag_pipeline
i can t find my phone but it has all my credit card information.,42,0.8096482611795582,template_handler
i sent money to my family last friday but they don t have it.,66,0.9495918448261786,template_handler
card payment didn t go through.,25,0.4076761049317313,rag_pipeline
is using my card free?,22,0.6200716681903851,template_handler
i m not sure why i was charged an extra fee for transferring funds.,64,0.36946954488876743,rag_pipeline
i m really stuck. i don t know why but my card payment has not gone through.,25,0.4150178184817612,rag_pipeline
i am unable to use my top up on the app. could you explain this to me?,59,0.6864793527436697,template_handler
i only received 20 but i requested 100.,75,0.9894410174554213,template_handler
why didn t i receive the correct exchange rate for an item that i purchased?,17,0.825825375631565,template_handler
i m quite confused as to what is going on. there is some odd extra pound charge on my statement in the app that s just listed as pending and doesn t go away since a couple days.,34,0.7762204948048884,template_handler
i thought you offer crypto top up but it doesn t seem to be right ? money just disappeared from my account how it would work ?,61,0.8027816119127197,template_handler
i don t want to buy this car anymore can i cancel the transaction and get a quick refund back?,52,0.5543008161746548,template_handler
when i made a transfer there was a fee. why?,64,0.6760300761548822,template_handler
i forgot the code to access the app.,44,0.8895602572463662,template_handler
where s the money that got charged to my card? it s not showing up in my account balance,5,0.4956260440993536,rag_pipeline
i have been charged an extra fee when buying from your store. why is this?,34,0.2920061715060787,llm_escalation
do you process swift transfers?,56,0.9628952708289663,template_handler
i need mastercard as well as visa,73,0.9805012152030393,template_handler
there is some cash that is showing up on my app.,20,0.716046581442994,template_handler
how are currencies exchanged?,33,0.49323125077449753,rag_pipeline
my bags were stolen. i need a new card but need to cancel the stolen one.,8,0.5988110824953067,template_handler
how long does it take for a new card to ship?,12,0.45339941731680594,rag_pipeline
i attempted to use my card while i was intoxicated and i failed to input my pin and the machine kept my card. how soon can i have it back?,49,0.3104466743479192,rag_pipeline
i just lost my wallet and i see that they are already withdrawing money from my account. how can i stop this?,20,0.76609951528124,template_handler
what is the wait time for delivery to the us?,12,0.8460099558949074,template_handler
i sent money. they haven t received it.,66,0.8960676201502746,template_handler
can i get a visa from you?,73,0.9724668911710311,template_handler
they charged me wrong for a currency exchange on a purchase.,31,0.5872290883871303,template_handler
i live in the us and i would like to get a card. how do i go about getting one?,24,0.7802783893010247,template_handler
i forgot the code i need to get into the app.,44,0.9442941016480985,template_handler
i see an unfamiliar direct debit payment.,28,0.9827033040693419,template_handler
help me create several temp cards every day.,29,0.6055866746589395,template_handler
i do not have my pin yet,38,0.8024234981442295,template_handler
can i open an account for my offspring?,1,0.9922010128307912,template_handler
it does not appear that my message went through.,47,0.2727496488375341,llm_escalation
why was a extra fee added to my account for transfer ?,64,0.46450300675830664,rag_pipeline
which atms accept this card?,3,0.7954616195585386,template_handler
where is my credit card that was to be mailed?,11,0.5050817745711734,rag_pipeline
the exchange rate applied is wrong for my international purchase.,17,0.5113362433352863,rag_pipeline
i cannot tell what my top up currently is.,61,0.35812437774917977,rag_pipeline
tell me how to renew my new card?,0,0.3173687786555324,rag_pipeline
i think my card is broken,14,0.7756644718657927,template_handler
what do i do with my decline message on a transfer?,27,0.8771896850664233,template_handler
what kind of fiat currency can i used for holding and exchange?,36,0.9073409338274439,template_handler
should my top up be completed by now?,47,0.6071820244613435,template_handler
my card still hasn t arrived after two weeks now what?,11,0.9314665646531655,template_handler
my money has disappeared. i had recently added money in and saw it was there and went through. now it s gone. what is happening?,61,0.8969718708798542,template_handler
